pacote,classe,metodo,descritor,assinatura,linha,instr_cobertas,instr_perdidas,pct_instr,linhas_cobertas,linhas_perdidas,pct_linhas,ramos_cobertos,ramos_perdidos,pct_ramos,coberto,origem
us.codecraft.webmagic,us.codecraft.webmagic.Page,<init>,()V,<init>() -> void,33,13,0,100.00,4,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Page,<init>,(Lus/codecraft/webmagic/Request;Z)V,"<init>(us.codecraft.webmagic.Request, boolean) -> void",33,19,0,100.00,6,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Page,getBytes,()[B,getBytes() -> byte[],307,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Page,getCharset,()Ljava/lang/String;,getCharset() -> java.lang.String,315,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Page,getHtml,()Lus/codecraft/webmagic/selector/Html;,getHtml() -> us.codecraft.webmagic.selector.Html,143,16,0,100.00,3,0,100.00,1,1,50.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Page,getRawText,()Ljava/lang/String;,getRawText() -> java.lang.String,282,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Page,getRequest,()Lus/codecraft/webmagic/Request;,getRequest() -> us.codecraft.webmagic.Request,261,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Page,isDownloadSuccess,()Z,isDownloadSuccess() -> boolean,299,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Page,ofFailure,(Lus/codecraft/webmagic/Request;)Lus/codecraft/webmagic/Page;,ofFailure(us.codecraft.webmagic.Request) -> us.codecraft.webmagic.Page,74,6,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Page,ofSuccess,(Lus/codecraft/webmagic/Request;)Lus/codecraft/webmagic/Page;,ofSuccess(us.codecraft.webmagic.Request) -> us.codecraft.webmagic.Page,63,6,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Page,setBytes,([B)V,setBytes(byte[]) -> void,311,4,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Page,setCharset,(Ljava/lang/String;)V,setCharset(java.lang.String) -> void,319,4,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Page,setHeaders,(Ljava/util/Map;)V,setHeaders(java.util.Map) -> void,295,4,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Page,setRawText,(Ljava/lang/String;)Lus/codecraft/webmagic/Page;,setRawText(java.lang.String) -> us.codecraft.webmagic.Page,286,5,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Page,setRequest,(Lus/codecraft/webmagic/Request;)V,setRequest(us.codecraft.webmagic.Request) -> void,265,9,0,100.00,3,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Page,setStatusCode,(I)V,setStatusCode(int) -> void,278,4,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Page,setUrl,(Lus/codecraft/webmagic/selector/Selectable;)V,setUrl(us.codecraft.webmagic.selector.Selectable) -> void,252,4,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,<init>,()V,<init>() -> void,39,21,0,100.00,6,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,<init>,(Ljava/lang/String;)V,<init>(java.lang.String) -> void,39,24,0,100.00,7,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,addCookie,(Ljava/lang/String;Ljava/lang/String;)Lus/codecraft/webmagic/Request;,"addCookie(java.lang.String, java.lang.String) -> us.codecraft.webmagic.Request",153,8,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,addHeader,(Ljava/lang/String;Ljava/lang/String;)Lus/codecraft/webmagic/Request;,"addHeader(java.lang.String, java.lang.String) -> us.codecraft.webmagic.Request",158,8,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,equals,(Ljava/lang/Object;)Z,equals(java.lang.Object) -> boolean,143,37,11,77.08,5,0,100.00,8,8,50.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,getCharset,()Ljava/lang/String;,getCharset() -> java.lang.String,196,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,getCookies,()Ljava/util/Map;,getCookies() -> java.util.Map,163,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,getDownloader,()Lus/codecraft/webmagic/downloader/Downloader;,getDownloader() -> us.codecraft.webmagic.downloader.Downloader,183,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,getExtra,(Ljava/lang/String;)Ljava/lang/Object;,getExtra(java.lang.String) -> java.lang.Object,90,8,2,80.00,2,1,66.67,1,1,50.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,getExtras,()Ljava/util/Map;,getExtras() -> java.util.Map,106,4,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,getHeaders,()Ljava/util/Map;,getHeaders() -> java.util.Map,167,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,getMethod,()Ljava/lang/String;,getMethod() -> java.lang.String,126,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,getPriority,()J,getPriority() -> long,71,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,getRequestBody,()Lus/codecraft/webmagic/model/HttpRequestBody;,getRequestBody() -> us.codecraft.webmagic.model.HttpRequestBody,171,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,getUrl,()Ljava/lang/String;,getUrl() -> java.lang.String,102,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,hashCode,()I,hashCode() -> int,136,23,1,95.83,3,0,100.00,3,1,75.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,isBinaryContent,()Z,isBinaryContent() -> boolean,179,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,putExtra,(Ljava/lang/String;Ljava/lang/Object;)Lus/codecraft/webmagic/Request;,"putExtra(java.lang.String, java.lang.Object) -> us.codecraft.webmagic.Request",97,8,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,setBinaryContent,(Z)Lus/codecraft/webmagic/Request;,setBinaryContent(boolean) -> us.codecraft.webmagic.Request,191,5,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,setCharset,(Ljava/lang/String;)Lus/codecraft/webmagic/Request;,setCharset(java.lang.String) -> us.codecraft.webmagic.Request,200,5,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,setExtras,(Ljava/util/Map;)Lus/codecraft/webmagic/Request;,setExtras(java.util.Map) -> us.codecraft.webmagic.Request,110,6,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,setMethod,(Ljava/lang/String;)Lus/codecraft/webmagic/Request;,setMethod(java.lang.String) -> us.codecraft.webmagic.Request,130,5,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,setPriority,(J)Lus/codecraft/webmagic/Request;,setPriority(long) -> us.codecraft.webmagic.Request,84,5,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,setRequestBody,(Lus/codecraft/webmagic/model/HttpRequestBody;)V,setRequestBody(us.codecraft.webmagic.model.HttpRequestBody) -> void,175,4,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Request,setUrl,(Ljava/lang/String;)Lus/codecraft/webmagic/Request;,setUrl(java.lang.String) -> us.codecraft.webmagic.Request,115,5,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.ResultItems,<init>,()V,<init>() -> void,15,8,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.ResultItems,getAll,()Ljava/util/Map;,getAll() -> java.util.Map,33,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.ResultItems,getRequest,()Lus/codecraft/webmagic/Request;,getRequest() -> us.codecraft.webmagic.Request,42,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.ResultItems,put,(Ljava/lang/String;Ljava/lang/Object;)Lus/codecraft/webmagic/ResultItems;,"put(java.lang.String, java.lang.Object) -> us.codecraft.webmagic.ResultItems",37,8,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.ResultItems,setRequest,(Lus/codecraft/webmagic/Request;)Lus/codecraft/webmagic/ResultItems;,setRequest(us.codecraft.webmagic.Request) -> us.codecraft.webmagic.ResultItems,46,5,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,<clinit>,()V,<clinit>() -> void,43,10,0,100.00,3,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,<init>,()V,<init>() -> void,19,42,0,100.00,12,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,addCookie,(Ljava/lang/String;Ljava/lang/String;)Lus/codecraft/webmagic/Site;,"addCookie(java.lang.String, java.lang.String) -> us.codecraft.webmagic.Site",74,8,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,addCookie,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lus/codecraft/webmagic/Site;,"addCookie(java.lang.String, java.lang.String, java.lang.String) -> us.codecraft.webmagic.Site",87,24,0,100.00,4,0,100.00,2,0,100.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,addHeader,(Ljava/lang/String;Ljava/lang/String;)Lus/codecraft/webmagic/Site;,"addHeader(java.lang.String, java.lang.String) -> us.codecraft.webmagic.Site",279,8,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,equals,(Ljava/lang/Object;)Z,equals(java.lang.Object) -> boolean,381,80,57,58.39,14,2,87.50,19,31,38.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,getAllCookies,()Ljava/util/Map;,getAllCookies() -> java.util.Map,120,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,getCharset,()Ljava/lang/String;,getCharset() -> java.lang.String,170,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,getCookies,()Ljava/util/Map;,getCookies() -> java.util.Map,111,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,getCycleRetryTimes,()I,getCycleRetryTimes() -> int,300,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,getDefaultCharset,()Ljava/lang/String;,getDefaultCharset() -> java.lang.String,194,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,getDomain,()Ljava/lang/String;,getDomain() -> java.lang.String,138,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,getHeaders,()Ljava/util/Map;,getHeaders() -> java.util.Map,267,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,getRetryTimes,()I,getRetryTimes() -> int,263,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,getSleepTime,()I,getSleepTime() -> int,254,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,getTimeOut,()I,getTimeOut() -> int,198,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,getUserAgent,()Ljava/lang/String;,getUserAgent() -> java.lang.String,129,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,isDisableCookieManagement,()Z,isDisableCookieManagement() -> boolean,346,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,isUseGzip,()Z,isUseGzip() -> boolean,315,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,me,()Lus/codecraft/webmagic/Site;,me() -> us.codecraft.webmagic.Site,63,4,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,setCharset,(Ljava/lang/String;)Lus/codecraft/webmagic/Site;,setCharset(java.lang.String) -> us.codecraft.webmagic.Site,160,5,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,setCycleRetryTimes,(I)Lus/codecraft/webmagic/Site;,setCycleRetryTimes(int) -> us.codecraft.webmagic.Site,310,5,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,setDefaultCharset,(Ljava/lang/String;)Lus/codecraft/webmagic/Site;,setDefaultCharset(java.lang.String) -> us.codecraft.webmagic.Site,183,5,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,setDisableCookieManagement,(Z)Lus/codecraft/webmagic/Site;,setDisableCookieManagement(boolean) -> us.codecraft.webmagic.Site,357,5,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,setDomain,(Ljava/lang/String;)Lus/codecraft/webmagic/Site;,setDomain(java.lang.String) -> us.codecraft.webmagic.Site,148,5,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,setRetryTimes,(I)Lus/codecraft/webmagic/Site;,setRetryTimes(int) -> us.codecraft.webmagic.Site,290,5,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,setSleepTime,(I)Lus/codecraft/webmagic/Site;,setSleepTime(int) -> us.codecraft.webmagic.Site,243,5,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,setTimeOut,(I)Lus/codecraft/webmagic/Site;,setTimeOut(int) -> us.codecraft.webmagic.Site,208,5,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site,toTask,()Lus/codecraft/webmagic/Task;,toTask() -> us.codecraft.webmagic.Task,362,5,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site$1,<init>,(Lus/codecraft/webmagic/Site;)V,<init>(us.codecraft.webmagic.Site) -> void,362,6,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Site$1,getSite,()Lus/codecraft/webmagic/Site;,getSite() -> us.codecraft.webmagic.Site,374,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Spider,<init>,(Lus/codecraft/webmagic/processor/PageProcessor;)V,<init>(us.codecraft.webmagic.processor.PageProcessor) -> void,66,55,0,100.00,14,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Spider,addPipeline,(Lus/codecraft/webmagic/pipeline/Pipeline;)Lus/codecraft/webmagic/Spider;,addPipeline(us.codecraft.webmagic.pipeline.Pipeline) -> us.codecraft.webmagic.Spider,223,9,0,100.00,3,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Spider,checkIfRunning,()V,checkIfRunning() -> void,511,6,5,54.55,2,1,66.67,1,1,50.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Spider,create,(Lus/codecraft/webmagic/processor/PageProcessor;)Lus/codecraft/webmagic/Spider;,create(us.codecraft.webmagic.processor.PageProcessor) -> us.codecraft.webmagic.Spider,116,5,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Spider,initComponent,()V,initComponent() -> void,279,34,48,41.46,9,7,56.25,5,11,31.25,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Spider,onDownloaderFail,(Lus/codecraft/webmagic/Request;)V,onDownloaderFail(us.codecraft.webmagic.Request) -> void,464,11,3,78.57,3,1,75.00,1,1,50.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Spider,processRequest,(Lus/codecraft/webmagic/Request;)V,processRequest(us.codecraft.webmagic.Request) -> void,436,17,12,58.62,5,2,71.43,2,2,50.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Spider,setDownloader,(Lus/codecraft/webmagic/downloader/Downloader;)Lus/codecraft/webmagic/Spider;,setDownloader(us.codecraft.webmagic.downloader.Downloader) -> us.codecraft.webmagic.Spider,273,7,0,100.00,3,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Spider,sleep,(I)V,sleep(int) -> void,488,5,8,38.46,3,3,50.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.Spider,test,([Ljava/lang/String;)V,test(java.lang.String[]) -> void,426,28,0,100.00,5,0,100.00,3,1,75.00,sim,desconhecido
us.codecraft.webmagic,us.codecraft.webmagic.SpiderScheduler,<init>,(Lus/codecraft/webmagic/scheduler/Scheduler;)V,<init>(us.codecraft.webmagic.scheduler.Scheduler) -> void,12,16,0,100.00,5,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.AbstractDownloader,<init>,()V,<init>() -> void,15,3,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.AbstractDownloader,download,(Ljava/lang/String;)Lus/codecraft/webmagic/selector/Html;,download(java.lang.String) -> us.codecraft.webmagic.selector.Html,24,5,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.AbstractDownloader,download,(Ljava/lang/String;Ljava/lang/String;)Lus/codecraft/webmagic/selector/Html;,"download(java.lang.String, java.lang.String) -> us.codecraft.webmagic.selector.Html",35,14,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.AbstractDownloader,onError,(Lus/codecraft/webmagic/Page;Lus/codecraft/webmagic/Task;Ljava/lang/Throwable;)V,"onError(us.codecraft.webmagic.Page, us.codecraft.webmagic.Task, java.lang.Throwable) -> void",94,7,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.AbstractDownloader,onError,(Lus/codecraft/webmagic/Request;)V,onError(us.codecraft.webmagic.Request) -> void,73,1,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.AbstractDownloader,onError,(Lus/codecraft/webmagic/Request;Lus/codecraft/webmagic/Task;Ljava/lang/Throwable;)V,"onError(us.codecraft.webmagic.Request, us.codecraft.webmagic.Task, java.lang.Throwable) -> void",84,4,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.AbstractDownloader,onSuccess,(Lus/codecraft/webmagic/Page;Lus/codecraft/webmagic/Task;)V,"onSuccess(us.codecraft.webmagic.Page, us.codecraft.webmagic.Task) -> void",64,6,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.AbstractDownloader,onSuccess,(Lus/codecraft/webmagic/Request;)V,onSuccess(us.codecraft.webmagic.Request) -> void,45,1,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.AbstractDownloader,onSuccess,(Lus/codecraft/webmagic/Request;Lus/codecraft/webmagic/Task;)V,"onSuccess(us.codecraft.webmagic.Request, us.codecraft.webmagic.Task) -> void",55,4,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.CustomRedirectStrategy,<init>,()V,<init>() -> void,23,8,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.CustomRedirectStrategy,getRedirect,(Lorg/apache/http/HttpRequest;Lorg/apache/http/HttpResponse;Lorg/apache/http/protocol/HttpContext;)Lorg/apache/http/client/methods/HttpUriRequest;,"getRedirect(org.apache.http.HttpRequest, org.apache.http.HttpResponse, org.apache.http.protocol.HttpContext) -> org.apache.http.client.methods.HttpUriRequest",28,19,21,47.50,4,7,36.36,1,1,50.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.HttpClientDownloader,<init>,()V,<init>() -> void,32,21,0,100.00,5,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.HttpClientDownloader,download,(Lus/codecraft/webmagic/Request;Lus/codecraft/webmagic/Task;)Lus/codecraft/webmagic/Page;,"download(us.codecraft.webmagic.Request, us.codecraft.webmagic.Task) -> us.codecraft.webmagic.Page",72,97,0,100.00,19,0,100.00,12,2,85.71,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.HttpClientDownloader,getHtmlCharset,(Ljava/lang/String;[BLus/codecraft/webmagic/Task;)Ljava/lang/String;,"getHtmlCharset(java.lang.String, byte[], us.codecraft.webmagic.Task) -> java.lang.String",128,8,12,40.00,3,1,75.00,1,1,50.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.HttpClientDownloader,getHttpClient,(Lus/codecraft/webmagic/Site;)Lorg/apache/http/impl/client/CloseableHttpClient;,getHttpClient(us.codecraft.webmagic.Site) -> org.apache.http.impl.client.CloseableHttpClient,53,41,5,89.13,11,1,91.67,3,3,50.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.HttpClientDownloader,handleResponse,(Lus/codecraft/webmagic/Request;Ljava/lang/String;Lorg/apache/http/HttpResponse;Lus/codecraft/webmagic/Task;)Lus/codecraft/webmagic/Page;,"handleResponse(us.codecraft.webmagic.Request, java.lang.String, org.apache.http.HttpResponse, us.codecraft.webmagic.Task) -> us.codecraft.webmagic.Page",106,73,3,96.05,16,0,100.00,8,4,66.67,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.HttpClientDownloader,setProxyProvider,(Lus/codecraft/webmagic/proxy/ProxyProvider;)V,setProxyProvider(us.codecraft.webmagic.proxy.ProxyProvider) -> void,49,4,0,100.00,2,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.HttpClientGenerator,<init>,()V,<init>() -> void,39,28,0,100.00,9,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.HttpClientGenerator,buildSSLConnectionSocketFactory,()Lorg/apache/http/conn/ssl/SSLConnectionSocketFactory;,buildSSLConnectionSocketFactory() -> org.apache.http.conn.ssl.SSLConnectionSocketFactory,54,45,27,62.50,5,4,55.56,1,1,50.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.HttpClientGenerator,createIgnoreVerifySSL,()Ljavax/net/ssl/SSLContext;,createIgnoreVerifySSL() -> javax.net.ssl.SSLContext,74,20,0,100.00,4,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.HttpClientGenerator,generateClient,(Lus/codecraft/webmagic/Site;)Lorg/apache/http/impl/client/CloseableHttpClient;,generateClient(us.codecraft.webmagic.Site) -> org.apache.http.impl.client.CloseableHttpClient,106,70,6,92.11,16,1,94.12,2,2,50.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.HttpClientGenerator,generateCookie,(Lorg/apache/http/impl/client/HttpClientBuilder;Lus/codecraft/webmagic/Site;)V,"generateCookie(org.apache.http.impl.client.HttpClientBuilder, us.codecraft.webmagic.Site) -> void",141,54,37,59.34,12,6,66.67,5,3,62.50,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.HttpClientGenerator,getClient,(Lus/codecraft/webmagic/Site;)Lorg/apache/http/impl/client/CloseableHttpClient;,getClient(us.codecraft.webmagic.Site) -> org.apache.http.impl.client.CloseableHttpClient,102,4,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.HttpClientGenerator,lambda$buildSSLConnectionSocketFactory$0,(Ljava/lang/String;Ljavax/net/ssl/SSLSession;)Z,"lambda$buildSSLConnectionSocketFactory$0(java.lang.String, javax.net.ssl.SSLSession) -> boolean",65,2,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.HttpClientGenerator$1,<init>,(Lus/codecraft/webmagic/downloader/HttpClientGenerator;)V,<init>(us.codecraft.webmagic.downloader.HttpClientGenerator) -> void,74,6,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
us.codecraft.webmagic.downloader,us.codecraft.webmagic.downloader.HttpClientGenerator$1,checkServerTrusted,([Ljava/security/cert/X509Certificate;Ljava/lang/String;)V,"checkServerTrusted(java.security.cert.X509Certificate[], java.lang.String) -> void",82,1,0,100.00,1,0,100.00,0,0,0.00,sim,desconhecido
